col,row,layer,cell_key,terrain,vegetation,fuel_moisture,slope,cell_size_ft,time_step_min,burn_duration_ticks,lat,lon
24,32,0,"32,24,0",SCRUB,0.34,0.12,0.0,6336,5.0,10,34.562245,-119.215306
25,32,0,"32,25,0",SCRUB,0.37,0.12,0.0,6336,5.0,10,34.562245,-119.184694
26,32,0,"32,26,0",SCRUB,0.38,0.12,0.0,6336,5.0,10,34.562245,-119.154082
27,32,0,"32,27,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.562245,-119.123469
28,32,0,"32,28,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.562245,-119.092857
29,32,0,"32,29,0",SCRUB,0.38,0.12,0.0,6336,5.0,10,34.562245,-119.062245
30,32,0,"32,30,0",SCRUB,0.48,0.12,0.0,6336,5.0,10,34.562245,-119.031633
31,32,0,"32,31,0",SCRUB,0.52,0.12,0.0,6336,5.0,10,34.562245,-119.00102
32,32,0,"32,32,0",SCRUB,0.52,0.12,0.0,6336,5.0,10,34.562245,-118.970408
33,32,0,"32,33,0",SCRUB,0.44,0.12,0.0,6336,5.0,10,34.562245,-118.939796
34,32,0,"32,34,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.562245,-118.909184
35,32,0,"32,35,0",SCRUB,0.54,0.12,0.0,6336,5.0,10,34.562245,-118.878571
36,32,0,"32,36,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.562245,-118.847959
37,32,0,"32,37,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.562245,-118.817347
38,32,0,"32,38,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.562245,-118.786735
39,32,0,"32,39,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.562245,-118.756122
40,32,0,"32,40,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.562245,-118.72551
41,32,0,"32,41,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.562245,-118.694898
42,32,0,"32,42,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.562245,-118.664286
43,32,0,"32,43,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.562245,-118.633673
44,32,0,"32,44,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.562245,-118.603061
45,32,0,"32,45,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.562245,-118.572449
46,32,0,"32,46,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.562245,-118.541837
47,32,0,"32,47,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.562245,-118.511224
48,32,0,"32,48,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.562245,-118.480612
49,32,0,"32,49,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.562245,-118.45
0,33,0,"33,0,0",SCRUB,0.51,0.12,0.0,6336,5.0,10,34.543878,-119.95
1,33,0,"33,1,0",SCRUB,0.44,0.12,0.0,6336,5.0,10,34.543878,-119.919388
2,33,0,"33,2,0",GRASSLAND,0.41,0.08,0.0,6336,5.0,10,34.543878,-119.888776
3,33,0,"33,3,0",GRASSLAND,0.4,0.08,0.0,6336,5.0,10,34.543878,-119.858163
4,33,0,"33,4,0",GRASSLAND,0.47,0.08,0.0,6336,5.0,10,34.543878,-119.827551
5,33,0,"33,5,0",SCRUB,0.44,0.12,0.0,6336,5.0,10,34.543878,-119.796939
6,33,0,"33,6,0",SCRUB,0.37,0.12,0.0,6336,5.0,10,34.543878,-119.766327
7,33,0,"33,7,0",SCRUB,0.34,0.12,0.0,6336,5.0,10,34.543878,-119.735714
8,33,0,"33,8,0",SCRUB,0.36,0.12,0.0,6336,5.0,10,34.543878,-119.705102
9,33,0,"33,9,0",SCRUB,0.37,0.12,0.0,6336,5.0,10,34.543878,-119.67449
10,33,0,"33,10,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.543878,-119.643878
11,33,0,"33,11,0",SCRUB,0.36,0.12,0.0,6336,5.0,10,34.543878,-119.613265
12,33,0,"33,12,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.543878,-119.582653
13,33,0,"33,13,0",SCRUB,0.45,0.12,0.0,6336,5.0,10,34.543878,-119.552041
14,33,0,"33,14,0",SCRUB,0.58,0.12,0.0,6336,5.0,10,34.543878,-119.521429
15,33,0,"33,15,0",SCRUB,0.43,0.12,0.0,6336,5.0,10,34.543878,-119.490816
16,33,0,"33,16,0",SCRUB,0.42,0.12,0.0,6336,5.0,10,34.543878,-119.460204
17,33,0,"33,17,0",SCRUB,0.4,0.12,0.0,6336,5.0,10,34.543878,-119.429592
18,33,0,"33,18,0",SCRUB,0.37,0.12,0.0,6336,5.0,10,34.543878,-119.39898
19,33,0,"33,19,0",SCRUB,0.38,0.12,0.0,6336,5.0,10,34.543878,-119.368367
20,33,0,"33,20,0",SCRUB,0.39,0.12,0.0,6336,5.0,10,34.543878,-119.337755
21,33,0,"33,21,0",SCRUB,0.48,0.12,0.0,6336,5.0,10,34.543878,-119.307143
22,33,0,"33,22,0",SCRUB,0.44,0.12,0.0,6336,5.0,10,34.543878,-119.276531
23,33,0,"33,23,0",SCRUB,0.41,0.12,0.0,6336,5.0,10,34.543878,-119.245918
24,33,0,"33,24,0",SCRUB,0.41,0.12,0.0,6336,5.0,10,34.543878,-119.215306
25,33,0,"33,25,0",SCRUB,0.34,0.12,0.0,6336,5.0,10,34.543878,-119.184694
26,33,0,"33,26,0",SCRUB,0.38,0.12,0.0,6336,5.0,10,34.543878,-119.154082
27,33,0,"33,27,0",SCRUB,0.42,0.12,0.0,6336,5.0,10,34.543878,-119.123469
28,33,0,"33,28,0",SCRUB,0.44,0.12,0.0,6336,5.0,10,34.543878,-119.092857
29,33,0,"33,29,0",SCRUB,0.48,0.12,0.0,6336,5.0,10,34.543878,-119.062245
30,33,0,"33,30,0",SCRUB,0.53,0.12,0.0,6336,5.0,10,34.543878,-119.031633
31,33,0,"33,31,0",SCRUB,0.51,0.12,0.0,6336,5.0,10,34.543878,-119.00102
32,33,0,"33,32,0",SCRUB,0.48,0.12,0.0,6336,5.0,10,34.543878,-118.970408
33,33,0,"33,33,0",SCRUB,0.38,0.12,0.0,6336,5.0,10,34.543878,-118.939796
34,33,0,"33,34,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.543878,-118.909184
35,33,0,"33,35,0",SCRUB,0.46,0.12,0.0,6336,5.0,10,34.543878,-118.878571
36,33,0,"33,36,0",SCRUB,0.42,0.12,0.0,6336,5.0,10,34.543878,-118.847959
37,33,0,"33,37,0",SCRUB,0.41,0.12,0.0,6336,5.0,10,34.543878,-118.817347
38,33,0,"33,38,0",SCRUB,0.39,0.12,0.0,6336,5.0,10,34.543878,-118.786735
39,33,0,"33,39,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.543878,-118.756122
40,33,0,"33,40,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.543878,-118.72551
41,33,0,"33,41,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.543878,-118.694898
42,33,0,"33,42,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.543878,-118.664286
43,33,0,"33,43,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.543878,-118.633673
44,33,0,"33,44,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.543878,-118.603061
45,33,0,"33,45,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.543878,-118.572449
46,33,0,"33,46,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.543878,-118.541837
47,33,0,"33,47,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.543878,-118.511224
48,33,0,"33,48,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.543878,-118.480612
49,33,0,"33,49,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.543878,-118.45
0,34,0,"34,0,0",SCRUB,0.45,0.12,0.0,6336,5.0,10,34.52551,-119.95
1,34,0,"34,1,0",SCRUB,0.46,0.12,0.0,6336,5.0,10,34.52551,-119.919388
2,34,0,"34,2,0",SCRUB,0.49,0.12,0.0,6336,5.0,10,34.52551,-119.888776
3,34,0,"34,3,0",SCRUB,0.59,0.12,0.0,6336,5.0,10,34.52551,-119.858163
4,34,0,"34,4,0",SCRUB,0.56,0.12,0.0,6336,5.0,10,34.52551,-119.827551
5,34,0,"34,5,0",SCRUB,0.57,0.12,0.0,6336,5.0,10,34.52551,-119.796939
6,34,0,"34,6,0",SCRUB,0.49,0.12,0.0,6336,5.0,10,34.52551,-119.766327
7,34,0,"34,7,0",SCRUB,0.45,0.12,0.0,6336,5.0,10,34.52551,-119.735714
8,34,0,"34,8,0",SCRUB,0.41,0.12,0.0,6336,5.0,10,34.52551,-119.705102
9,34,0,"34,9,0",SCRUB,0.43,0.12,0.0,6336,5.0,10,34.52551,-119.67449
10,34,0,"34,10,0",SCRUB,0.42,0.12,0.0,6336,5.0,10,34.52551,-119.643878
11,34,0,"34,11,0",SCRUB,0.36,0.12,0.0,6336,5.0,10,34.52551,-119.613265
12,34,0,"34,12,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.52551,-119.582653
13,34,0,"34,13,0",SCRUB,0.37,0.12,0.0,6336,5.0,10,34.52551,-119.552041
14,34,0,"34,14,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.52551,-119.521429
15,34,0,"34,15,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.52551,-119.490816
16,34,0,"34,16,0",SCRUB,0.41,0.12,0.0,6336,5.0,10,34.52551,-119.460204
17,34,0,"34,17,0",SCRUB,0.34,0.12,0.0,6336,5.0,10,34.52551,-119.429592
18,34,0,"34,18,0",SCRUB,0.34,0.12,0.0,6336,5.0,10,34.52551,-119.39898
19,34,0,"34,19,0",SCRUB,0.37,0.12,0.0,6336,5.0,10,34.52551,-119.368367
20,34,0,"34,20,0",SCRUB,0.4,0.12,0.0,6336,5.0,10,34.52551,-119.337755
21,34,0,"34,21,0",SCRUB,0.34,0.12,0.0,6336,5.0,10,34.52551,-119.307143
22,34,0,"34,22,0",SCRUB,0.39,0.12,0.0,6336,5.0,10,34.52551,-119.276531
23,34,0,"34,23,0",SCRUB,0.45,0.12,0.0,6336,5.0,10,34.52551,-119.245918
24,34,0,"34,24,0",SCRUB,0.45,0.12,0.0,6336,5.0,10,34.52551,-119.215306
25,34,0,"34,25,0",SCRUB,0.46,0.12,0.0,6336,5.0,10,34.52551,-119.184694
26,34,0,"34,26,0",SCRUB,0.41,0.12,0.0,6336,5.0,10,34.52551,-119.154082
27,34,0,"34,27,0",SCRUB,0.48,0.12,0.0,6336,5.0,10,34.52551,-119.123469
28,34,0,"34,28,0",SCRUB,0.5,0.12,0.0,6336,5.0,10,34.52551,-119.092857
29,34,0,"34,29,0",SCRUB,0.52,0.12,0.0,6336,5.0,10,34.52551,-119.062245
30,34,0,"34,30,0",SCRUB,0.36,0.12,0.0,6336,5.0,10,34.52551,-119.031633
31,34,0,"34,31,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.52551,-119.00102
32,34,0,"34,32,0",SCRUB,0.38,0.12,0.0,6336,5.0,10,34.52551,-118.970408
33,34,0,"34,33,0",SCRUB,0.49,0.12,0.0,6336,5.0,10,34.52551,-118.939796
34,34,0,"34,34,0",SCRUB,0.38,0.12,0.0,6336,5.0,10,34.52551,-118.909184
35,34,0,"34,35,0",SCRUB,0.41,0.12,0.0,6336,5.0,10,34.52551,-118.878571
36,34,0,"34,36,0",SCRUB,0.38,0.12,0.0,6336,5.0,10,34.52551,-118.847959
37,34,0,"34,37,0",SCRUB,0.43,0.12,0.0,6336,5.0,10,34.52551,-118.817347
38,34,0,"34,38,0",SCRUB,0.38,0.12,0.0,6336,5.0,10,34.52551,-118.786735
39,34,0,"34,39,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.52551,-118.756122
40,34,0,"34,40,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.52551,-118.72551
41,34,0,"34,41,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.52551,-118.694898
42,34,0,"34,42,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.52551,-118.664286
43,34,0,"34,43,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.52551,-118.633673
44,34,0,"34,44,0",WATER,0.3,0.0,0.0,6336,5.0,10,34.52551,-118.603061
45,34,0,"34,45,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.52551,-118.572449
46,34,0,"34,46,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.52551,-118.541837
47,34,0,"34,47,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.52551,-118.511224
48,34,0,"34,48,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.52551,-118.480612
49,34,0,"34,49,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.52551,-118.45
0,35,0,"35,0,0",SCRUB,0.46,0.12,0.0,6336,5.0,10,34.507143,-119.95
1,35,0,"35,1,0",SCRUB,0.41,0.12,0.0,6336,5.0,10,34.507143,-119.919388
2,35,0,"35,2,0",FOREST,0.58,0.18,0.0,6336,5.0,10,34.507143,-119.888776
3,35,0,"35,3,0",FOREST,0.59,0.18,0.0,6336,5.0,10,34.507143,-119.858163
4,35,0,"35,4,0",SCRUB,0.56,0.12,0.0,6336,5.0,10,34.507143,-119.827551
5,35,0,"35,5,0",SCRUB,0.39,0.12,0.0,6336,5.0,10,34.507143,-119.796939
6,35,0,"35,6,0",FOREST,0.48,0.18,0.0,6336,5.0,10,34.507143,-119.766327
7,35,0,"35,7,0",FOREST,0.54,0.18,0.0,6336,5.0,10,34.507143,-119.735714
8,35,0,"35,8,0",SCRUB,0.55,0.12,0.0,6336,5.0,10,34.507143,-119.705102
9,35,0,"35,9,0",SCRUB,0.47,0.12,0.0,6336,5.0,10,34.507143,-119.67449
10,35,0,"35,10,0",SCRUB,0.48,0.12,0.0,6336,5.0,10,34.507143,-119.643878
11,35,0,"35,11,0",SCRUB,0.44,0.12,0.0,6336,5.0,10,34.507143,-119.613265
12,35,0,"35,12,0",SCRUB,0.39,0.12,0.0,6336,5.0,10,34.507143,-119.582653
13,35,0,"35,13,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.507143,-119.552041
14,35,0,"35,14,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.507143,-119.521429
15,35,0,"35,15,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.507143,-119.490816
16,35,0,"35,16,0",SCRUB,0.39,0.12,0.0,6336,5.0,10,34.507143,-119.460204
17,35,0,"35,17,0",SCRUB,0.47,0.12,0.0,6336,5.0,10,34.507143,-119.429592
18,35,0,"35,18,0",SCRUB,0.38,0.12,0.0,6336,5.0,10,34.507143,-119.39898
19,35,0,"35,19,0",SCRUB,0.44,0.12,0.0,6336,5.0,10,34.507143,-119.368367
20,35,0,"35,20,0",SCRUB,0.38,0.12,0.0,6336,5.0,10,34.507143,-119.337755
21,35,0,"35,21,0",SCRUB,0.39,0.12,0.0,6336,5.0,10,34.507143,-119.307143
22,35,0,"35,22,0",SCRUB,0.48,0.12,0.0,6336,5.0,10,34.507143,-119.276531
23,35,0,"35,23,0",FOREST,0.5,0.18,0.0,6336,5.0,10,34.507143,-119.245918
24,35,0,"35,24,0",SCRUB,0.4,0.12,0.0,6336,5.0,10,34.507143,-119.215306
25,35,0,"35,25,0",SCRUB,0.41,0.12,0.0,6336,5.0,10,34.507143,-119.184694
26,35,0,"35,26,0",SCRUB,0.45,0.12,0.0,6336,5.0,10,34.507143,-119.154082
27,35,0,"35,27,0",SCRUB,0.45,0.12,0.0,6336,5.0,10,34.507143,-119.123469
28,35,0,"35,28,0",SCRUB,0.49,0.12,0.0,6336,5.0,10,34.507143,-119.092857
29,35,0,"35,29,0",SCRUB,0.4,0.12,0.0,6336,5.0,10,34.507143,-119.062245
30,35,0,"35,30,0",SCRUB,0.42,0.12,0.0,6336,5.0,10,34.507143,-119.031633
31,35,0,"35,31,0",FOREST,0.57,0.18,0.0,6336,5.0,10,34.507143,-119.00102
32,35,0,"35,32,0",SCRUB,0.45,0.12,0.0,6336,5.0,10,34.507143,-118.970408
33,35,0,"35,33,0",SCRUB,0.42,0.12,0.0,6336,5.0,10,34.507143,-118.939796
34,35,0,"35,34,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.507143,-118.909184
35,35,0,"35,35,0",SCRUB,0.39,0.12,0.0,6336,5.0,10,34.507143,-118.878571
36,35,0,"35,36,0",SCRUB,0.36,0.12,0.0,6336,5.0,10,34.507143,-118.847959
37,35,0,"35,37,0",SCRUB,0.37,0.12,0.0,6336,5.0,10,34.507143,-118.817347
38,35,0,"35,38,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.507143,-118.786735
39,35,0,"35,39,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.507143,-118.756122
40,35,0,"35,40,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.507143,-118.72551
41,35,0,"35,41,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.507143,-118.694898
42,35,0,"35,42,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.507143,-118.664286
43,35,0,"35,43,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.507143,-118.633673
44,35,0,"35,44,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.507143,-118.603061
45,35,0,"35,45,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.507143,-118.572449
46,35,0,"35,46,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.507143,-118.541837
47,35,0,"35,47,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.507143,-118.511224
48,35,0,"35,48,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.507143,-118.480612
49,35,0,"35,49,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.507143,-118.45
0,36,0,"36,0,0",SCRUB,0.39,0.12,0.0,6336,5.0,10,34.488776,-119.95
1,36,0,"36,1,0",SCRUB,0.56,0.12,0.0,6336,5.0,10,34.488776,-119.919388
2,36,0,"36,2,0",SCRUB,0.43,0.12,0.0,6336,5.0,10,34.488776,-119.888776
3,36,0,"36,3,0",SCRUB,0.41,0.12,0.0,6336,5.0,10,34.488776,-119.858163
4,36,0,"36,4,0",SCRUB,0.42,0.12,0.0,6336,5.0,10,34.488776,-119.827551
5,36,0,"36,5,0",SCRUB,0.4,0.12,0.0,6336,5.0,10,34.488776,-119.796939
6,36,0,"36,6,0",SCRUB,0.44,0.12,0.0,6336,5.0,10,34.488776,-119.766327
7,36,0,"36,7,0",SCRUB,0.49,0.12,0.0,6336,5.0,10,34.488776,-119.735714
8,36,0,"36,8,0",SCRUB,0.52,0.12,0.0,6336,5.0,10,34.488776,-119.705102
9,36,0,"36,9,0",FOREST,0.55,0.18,0.0,6336,5.0,10,34.488776,-119.67449
10,36,0,"36,10,0",FOREST,0.55,0.18,0.0,6336,5.0,10,34.488776,-119.643878
11,36,0,"36,11,0",SCRUB,0.51,0.12,0.0,6336,5.0,10,34.488776,-119.613265
12,36,0,"36,12,0",SCRUB,0.4,0.12,0.0,6336,5.0,10,34.488776,-119.582653
13,36,0,"36,13,0",SCRUB,0.39,0.12,0.0,6336,5.0,10,34.488776,-119.552041
14,36,0,"36,14,0",SCRUB,0.4,0.12,0.0,6336,5.0,10,34.488776,-119.521429
15,36,0,"36,15,0",SCRUB,0.37,0.12,0.0,6336,5.0,10,34.488776,-119.490816
16,36,0,"36,16,0",SCRUB,0.44,0.12,0.0,6336,5.0,10,34.488776,-119.460204
17,36,0,"36,17,0",FOREST,0.5,0.18,0.0,6336,5.0,10,34.488776,-119.429592
18,36,0,"36,18,0",FOREST,0.58,0.18,0.0,6336,5.0,10,34.488776,-119.39898
19,36,0,"36,19,0",SCRUB,0.58,0.12,0.0,6336,5.0,10,34.488776,-119.368367
20,36,0,"36,20,0",SCRUB,0.53,0.12,0.0,6336,5.0,10,34.488776,-119.337755
21,36,0,"36,21,0",SCRUB,0.44,0.12,0.0,6336,5.0,10,34.488776,-119.307143
22,36,0,"36,22,0",SCRUB,0.41,0.12,0.0,6336,5.0,10,34.488776,-119.276531
23,36,0,"36,23,0",SCRUB,0.42,0.12,0.0,6336,5.0,10,34.488776,-119.245918
24,36,0,"36,24,0",SCRUB,0.39,0.12,0.0,6336,5.0,10,34.488776,-119.215306
25,36,0,"36,25,0",SCRUB,0.4,0.12,0.0,6336,5.0,10,34.488776,-119.184694
26,36,0,"36,26,0",SCRUB,0.37,0.12,0.0,6336,5.0,10,34.488776,-119.154082
27,36,0,"36,27,0",SCRUB,0.4,0.12,0.0,6336,5.0,10,34.488776,-119.123469
28,36,0,"36,28,0",SCRUB,0.47,0.12,0.0,6336,5.0,10,34.488776,-119.092857
29,36,0,"36,29,0",FOREST,0.48,0.18,0.0,6336,5.0,10,34.488776,-119.062245
30,36,0,"36,30,0",SCRUB,0.43,0.12,0.0,6336,5.0,10,34.488776,-119.031633
31,36,0,"36,31,0",SCRUB,0.45,0.12,0.0,6336,5.0,10,34.488776,-119.00102
32,36,0,"36,32,0",SCRUB,0.36,0.12,0.0,6336,5.0,10,34.488776,-118.970408
33,36,0,"36,33,0",SCRUB,0.53,0.12,0.0,6336,5.0,10,34.488776,-118.939796
34,36,0,"36,34,0",SCRUB,0.47,0.12,0.0,6336,5.0,10,34.488776,-118.909184
35,36,0,"36,35,0",SCRUB,0.42,0.12,0.0,6336,5.0,10,34.488776,-118.878571
36,36,0,"36,36,0",SCRUB,0.43,0.12,0.0,6336,5.0,10,34.488776,-118.847959
37,36,0,"36,37,0",SCRUB,0.41,0.12,0.0,6336,5.0,10,34.488776,-118.817347
38,36,0,"36,38,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.488776,-118.786735
39,36,0,"36,39,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.488776,-118.756122
40,36,0,"36,40,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.488776,-118.72551
41,36,0,"36,41,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.488776,-118.694898
42,36,0,"36,42,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.488776,-118.664286
43,36,0,"36,43,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.488776,-118.633673
44,36,0,"36,44,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.488776,-118.603061
45,36,0,"36,45,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.488776,-118.572449
46,36,0,"36,46,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.488776,-118.541837
47,36,0,"36,47,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.488776,-118.511224
48,36,0,"36,48,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.488776,-118.480612
49,36,0,"36,49,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.488776,-118.45
0,37,0,"37,0,0",SCRUB,0.45,0.12,0.0,6336,5.0,10,34.470408,-119.95
1,37,0,"37,1,0",FOREST,0.57,0.18,0.0,6336,5.0,10,34.470408,-119.919388
2,37,0,"37,2,0",SCRUB,0.54,0.12,0.0,6336,5.0,10,34.470408,-119.888776
3,37,0,"37,3,0",FOREST,0.54,0.18,0.0,6336,5.0,10,34.470408,-119.858163
4,37,0,"37,4,0",GRASSLAND,0.46,0.08,0.0,6336,5.0,10,34.470408,-119.827551
5,37,0,"37,5,0",SCRUB,0.43,0.12,0.0,6336,5.0,10,34.470408,-119.796939
6,37,0,"37,6,0",SCRUB,0.51,0.12,0.0,6336,5.0,10,34.470408,-119.766327
7,37,0,"37,7,0",SCRUB,0.57,0.12,0.0,6336,5.0,10,34.470408,-119.735714
8,37,0,"37,8,0",SCRUB,0.62,0.12,0.0,6336,5.0,10,34.470408,-119.705102
9,37,0,"37,9,0",SCRUB,0.46,0.12,0.0,6336,5.0,10,34.470408,-119.67449
10,37,0,"37,10,0",SCRUB,0.41,0.12,0.0,6336,5.0,10,34.470408,-119.643878
11,37,0,"37,11,0",SCRUB,0.43,0.12,0.0,6336,5.0,10,34.470408,-119.613265
12,37,0,"37,12,0",SCRUB,0.39,0.12,0.0,6336,5.0,10,34.470408,-119.582653
13,37,0,"37,13,0",SCRUB,0.43,0.12,0.0,6336,5.0,10,34.470408,-119.552041
14,37,0,"37,14,0",SCRUB,0.43,0.12,0.0,6336,5.0,10,34.470408,-119.521429
15,37,0,"37,15,0",SCRUB,0.43,0.12,0.0,6336,5.0,10,34.470408,-119.490816
16,37,0,"37,16,0",SCRUB,0.41,0.12,0.0,6336,5.0,10,34.470408,-119.460204
17,37,0,"37,17,0",SCRUB,0.43,0.12,0.0,6336,5.0,10,34.470408,-119.429592
18,37,0,"37,18,0",SCRUB,0.45,0.12,0.0,6336,5.0,10,34.470408,-119.39898
19,37,0,"37,19,0",SCRUB,0.44,0.12,0.0,6336,5.0,10,34.470408,-119.368367
20,37,0,"37,20,0",SCRUB,0.45,0.12,0.0,6336,5.0,10,34.470408,-119.337755
21,37,0,"37,21,0",SCRUB,0.4,0.12,0.0,6336,5.0,10,34.470408,-119.307143
22,37,0,"37,22,0",SCRUB,0.38,0.12,0.0,6336,5.0,10,34.470408,-119.276531
23,37,0,"37,23,0",SCRUB,0.35,0.12,0.0,6336,5.0,10,34.470408,-119.245918
24,37,0,"37,24,0",GRASSLAND,0.4,0.08,0.0,6336,5.0,10,34.470408,-119.215306
25,37,0,"37,25,0",SCRUB,0.37,0.12,0.0,6336,5.0,10,34.470408,-119.184694
26,37,0,"37,26,0",SCRUB,0.38,0.12,0.0,6336,5.0,10,34.470408,-119.154082
27,37,0,"37,27,0",SCRUB,0.41,0.12,0.0,6336,5.0,10,34.470408,-119.123469
28,37,0,"37,28,0",SCRUB,0.39,0.12,0.0,6336,5.0,10,34.470408,-119.092857
29,37,0,"37,29,0",SCRUB,0.42,0.12,0.0,6336,5.0,10,34.470408,-119.062245
30,37,0,"37,30,0",SCRUB,0.41,0.12,0.0,6336,5.0,10,34.470408,-119.031633
31,37,0,"37,31,0",FOREST,0.53,0.18,0.0,6336,5.0,10,34.470408,-119.00102
32,37,0,"37,32,0",SCRUB,0.45,0.12,0.0,6336,5.0,10,34.470408,-118.970408
33,37,0,"37,33,0",SCRUB,0.5,0.12,0.0,6336,5.0,10,34.470408,-118.939796
34,37,0,"37,34,0",SCRUB,0.48,0.12,0.0,6336,5.0,10,34.470408,-118.909184
35,37,0,"37,35,0",SCRUB,0.4,0.12,0.0,6336,5.0,10,34.470408,-118.878571
36,37,0,"37,36,0",SCRUB,0.41,0.12,0.0,6336,5.0,10,34.470408,-118.847959
37,37,0,"37,37,0",SCRUB,0.44,0.12,0.0,6336,5.0,10,34.470408,-118.817347
38,37,0,"37,38,0",SCRUB,0.42,0.12,0.0,6336,5.0,10,34.470408,-118.786735
39,37,0,"37,39,0",SCRUB,0.32,0.12,0.0,6336,5.0,10,34.470408,-118.756122
40,37,0,"37,40,0",SCRUB,0.33,0.12,0.0,6336,5.0,10,34.470408,-118.72551
41,37,0,"37,41,0",SCRUB,0.31,0.12,0.0,6336,5.0,10,34.470408,-118.694898
42,37,0,"37,42,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.470408,-118.664286
43,37,0,"37,43,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.470408,-118.633673
44,37,0,"37,44,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.470408,-118.603061
45,37,0,"37,45,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.470408,-118.572449
46,37,0,"37,46,0",SCRUB,0.3,0.12,0.0,6336,5.0,10,34.470408,-118.541837
